word1,word2,count
composite,labor,1
axis,composite,1
axis,labor,1
radiance,thermopile,1
thermal,thermopile,1
contiguous,thermopile,1
responsivity,thermopile,1
radiance,thermal,1
contiguous,radiance,1
radiance,responsivity,1
contiguous,thermal,1
responsivity,thermal,1
contiguous,responsivity,1
read,write,1
storage,write,1
memory,write,1
domains,write,1
read,storage,1
memory,read,1
domains,read,1
domains,storage,1
domains,memory,1
polarization,source,1
force,polarization,1
polarization,wavelength,1
output,polarization,1
force,source,1
output,source,1
force,wavelength,1
force,output,1
output,wavelength,1
analog,gaas,1
gaas,preprocessing,1
gaas,linear,1
analog,preprocessing,1
analog,linear,1
analog,circuits,2
linear,preprocessing,1
circuits,preprocessing,1
circuits,linear,1
robot,tail,1
rigidized,robot,1
path,robot,1
arm,tail,1
arm,rigidized,1
arm,path,1
rigidized,tail,1
path,tail,1
path,rigidized,1
catalytic,oxidation,2
molecules,oxidation,1
method,oxidation,1
catalytic,treatment,1
molecules,treatment,1
method,treatment,1
catalytic,molecules,1
catalytic,method,1
method,molecules,1
resin,water,1
insitu,water,1
biocide,water,6
shuttle,water,1
insitu,resin,1
biocide,resin,1
resin,shuttle,1
biocide,insitu,1
insitu,shuttle,1
biocide,shuttle,1
regenerable,streams,1
contaminants,regenerable,1
compounds,regenerable,1
regenerable,trace,5
contaminants,streams,1
compounds,streams,1
streams,trace,1
compounds,contaminants,1
contaminants,trace,1
compounds,trace,1
clothes,drying,1
drying,foaming,1
consumption,drying,1
apparatus,drying,1
clothes,foaming,1
clothes,consumption,1
apparatus,clothes,1
consumption,foaming,1
apparatus,foaming,1
apparatus,consumption,1
carbon,inorganic,1
carbon,device,1
carbon,removal,2
carbon,prior,1
device,inorganic,1
inorganic,removal,1
inorganic,prior,1
device,removal,1
device,prior,1
prior,removal,1
reinforcements,superalloys,1
strength,superalloys,1
oxidation,superalloys,1
increases,superalloys,1
reinforcements,strength,1
oxidation,reinforcements,1
increases,reinforcements,1
oxidation,strength,1
increases,strength,1
increases,oxidation,1
conveniently,plots,1
eos,plots,1
curve,plots,1
contour,plots,1
conveniently,eos,1
conveniently,curve,1
contour,conveniently,1
curve,eos,1
contour,eos,1
contour,curve,1
transonic,tunnel,1
microcomputer,tunnel,1
mechanization,tunnel,1
control,tunnel,1
microcomputer,transonic,1
mechanization,transonic,1
control,transonic,1
mechanization,microcomputer,1
control,microcomputer,1
control,mechanization,1
algorithm,user,1
algorithm,interface,2
algorithm,manifolds,1
algorithm,visually,1
manifolds,user,1
user,visually,1
interface,manifolds,1
interface,visually,1
manifolds,visually,1
energy,wire,1
wh,wire,1
li,wire,1
densities,wire,1
densities,energy,1
densities,wh,1
densities,li,1
aa,allow,1
aa,cycle,1
aa,disulfide,1
aa,cell,1
allow,cycle,1
allow,disulfide,1
allow,cell,1
cycle,disulfide,1
cell,cycle,1
cell,disulfide,1
ata,platform,4
actively,ata,1
ata,ing,1
ata,experiment,1
actively,platform,1
ing,platform,1
experiment,platform,1
actively,ing,1
actively,experiment,1
experiment,ing,1
effector,end,3
effector,involve,1
effector,transformer,1
effector,wrist,1
end,involve,1
end,transformer,1
end,wrist,1
involve,transformer,1
involve,wrist,1
transformer,wrist,1
holography,telepresence,1
holography,monitors,1
control,holography,1
display,holography,1
monitors,telepresence,1
control,telepresence,1
display,telepresence,1
control,monitors,1
display,monitors,1
control,display,1
blood,isotopes,1
blood,red,1
blood,microliter,1
blood,studies,1
isotopes,red,1
isotopes,microliter,1
isotopes,studies,1
microliter,red,1
red,studies,1
microliter,studies,1
flow,swirl,1
swirl,vortex,1
pressure,swirl,1
aurora,swirl,1
aurora,flow,1
pressure,vortex,1
aurora,vortex,1
aurora,pressure,1
joined,tiltrotor,1
joined,study,1
tiltrotor,wing,1
study,wing,2
cantilever,tiltrotor,1
cantilever,study,1
study,tiltrotor,1
database,search,1
cache,search,1
persistent,search,1
search,storage,1
cache,database,1
database,persistent,1
database,storage,1
cache,persistent,1
cache,storage,1
persistent,storage,1
planning,primitive,1
action,primitive,1
agent,primitive,1
environments,primitive,1
action,planning,1
environments,planning,1
action,agent,1
action,environments,1
agent,environments,1
helicopter,motion,1
inferences,motion,1
motion,representation,1
descriptions,motion,1
helicopter,inferences,1
helicopter,representation,1
descriptions,helicopter,1
inferences,representation,1
descriptions,inferences,1
descriptions,representation,1
plan,reactive,1
plan,robot,3
plan,plans,4
plan,prototype,1
reactive,robot,1
plans,reactive,1
prototype,reactive,1
plans,robot,4
prototype,robot,1
plans,prototype,1
fe,magnets,1
electromechanical,fe,1
fe,permanent,1
fe,temperature,1
electromechanical,magnets,1
magnets,temperature,1
electromechanical,permanent,1
electromechanical,temperature,1
permanent,temperature,1
constitutive,equation,1
constitutive,resins,1
constitutive,deformation,2
constitutive,polymers,1
equation,resins,1
deformation,equation,1
equation,polymers,1
deformation,resins,1
polymers,resins,1
deformation,polymers,1
algorithm,multiprocessor,1
algorithm,graphs,1
ada,algorithm,1
algorithm,code,1
graphs,multiprocessor,1
ada,multiprocessor,1
code,multiprocessor,1
ada,graphs,1
code,graphs,1
ada,code,2
cvd,reagent,1
reagent,silicon,1
centigrade,reagent,1
creep,reagent,1
cvd,silicon,1
creep,cvd,1
centigrade,silicon,1
creep,silicon,1
centigrade,creep,1
cfd,techniques,1
cfd,noise,1
aeroacoustic,cfd,1
cfd,recommend,1
noise,techniques,1
aeroacoustic,techniques,1
recommend,techniques,1
aeroacoustic,noise,2
noise,recommend,1
aeroacoustic,recommend,1
icing,tunnels,1
icing,lwc,1
icing,research,1
lwc,tunnels,1
research,tunnels,1
aircraft,lwc,1
aircraft,research,2
lwc,research,1
aotf,spectropolarimeter,1
innovations,utilizing,1
spectropolarimeter,utilizing,1
innovations,passband,1
innovations,spectropolarimeter,1
passband,spectropolarimeter,1
display,hmd,3
display,emu,1
display,extravehicular,1
display,mechanical,1
emu,hmd,1
extravehicular,hmd,1
hmd,mechanical,1
emu,mechanical,1
extravehicular,mechanical,1
abstractions,programmer,1
abstractions,actual,1
abstractions,source,1
abstractions,specific,1
actual,programmer,1
programmer,source,1
programmer,specific,1
actual,source,1
actual,specific,1
source,specific,1
leads,superconducting,1
leaks,superconducting,1
leads,tc,1
leads,leaks,1
leads,magnets,1
leaks,tc,1
magnets,tc,1
leaks,magnets,1
comparators,gaas,1
bit,comparators,1
comparators,latching,1
comparators,hold,1
bit,gaas,2
gaas,latching,1
gaas,hold,1
bit,latching,1
bit,hold,1
hold,latching,1
audio,network,1
audio,repeater,1
audio,headset,1
audio,encrypted,1
network,repeater,1
headset,network,1
encrypted,network,1
headset,repeater,1
encrypted,repeater,1
encrypted,headset,1
laser,saw,1
laser,scanning,2
laser,propose,1
bragg,saw,1
saw,scanning,1
propose,saw,1
bragg,scanning,1
bragg,propose,1
propose,scanning,1
coordinate,lots,1
lots,orientation,1
lots,target,1
conclusively,lots,1
coordinate,orientation,1
coordinate,target,1
conclusively,coordinate,1
orientation,target,1
conclusively,orientation,1
conclusively,target,1
tether,video,1
constraints,tether,1
shape,tether,2
constraints,video,1
shape,video,1
dynamics,video,1
constraints,shape,1
constraints,dynamics,1
dynamics,shape,1
fov,ladar,3
fov,scanner,2
fov,processor,1
fov,robotic,2
ladar,scanner,1
ladar,processor,1
ladar,robotic,1
processor,scanner,1
robotic,scanner,1
processor,robotic,1
transport,vapor,1
growth,vapor,1
crystal,vapor,1
microgravity,vapor,1
growth,transport,1
crystal,transport,1
microgravity,transport,1
crystal,microgravity,2
deposition,filter,1
filter,qualified,1
filter,substrates,1
filter,uv,2
deposition,qualified,1
deposition,substrates,1
deposition,uv,1
qualified,substrates,1
qualified,uv,1
substrates,uv,1
curvatures,grazing,1
bandpass,curvatures,1
curvatures,incidence,1
analysis,curvatures,1
bandpass,grazing,1
analysis,grazing,1
bandpass,incidence,1
analysis,bandpass,1
analysis,incidence,1
instrument,optics,1
grazing,instrument,1
aspheric,instrument,1
incidence,instrument,1
grazing,optics,1
incidence,optics,1
aspheric,grazing,1
aspheric,incidence,1
optical,resolution,1
deployed,optical,1
resolution,spectrometer,1
fibers,resolution,1
deployed,resolution,1
fibers,spectrometer,1
deployed,spectrometer,1
deployed,fibers,1
generator,nc,1
nc,optical,1
nc,suitable,1
cost,nc,1
generator,optical,1
generator,suitable,1
cost,generator,1
optical,suitable,1
cost,optical,2
cost,suitable,1
detectors,facility,1
electro,facility,1
calibration,facility,1
facility,optic,1
detectors,electro,1
calibration,detectors,1
detectors,optic,1
calibration,electro,1
calibration,optic,1
ramjet,task,1
identified,ramjet,1
objectives,ramjet,1
ramjet,reviewed,1
identified,task,1
objectives,task,1
reviewed,task,1
identified,objectives,1
identified,reviewed,1
objectives,reviewed,1
atomization,modelling,1
atomization,droplet,1
atomization,jet,1
atomization,predict,1
droplet,modelling,1
jet,modelling,1
modelling,predict,1
droplet,jet,1
droplet,predict,1
jet,predict,1
nozzle,valves,1
analyzed,nozzle,1
nozzle,vented,1
check,nozzle,1
analyzed,valves,1
valves,vented,1
check,valves,1
analyzed,vented,1
analyzed,check,1
check,vented,1
hover,wake,2
hover,optimization,1
analysis,hover,1
hover,rotorcraft,1
optimization,wake,1
analysis,wake,1
rotorcraft,wake,1
analysis,optimization,2
analysis,rotorcraft,2
heat,living,1
exchanger,living,1
thermal,transfer,2
living,thermal,1
living,transfer,1
pump,replenishment,1
centrifugal,pump,1
helium,pump,1
pad,pump,1
centrifugal,replenishment,1
helium,replenishment,1
pad,replenishment,1
centrifugal,helium,1
centrifugal,pad,1
helium,pad,1
inverter,speed,1
inverter,motor,2
inverter,times,1
cycle,inverter,1
motor,speed,1
speed,times,1
cycle,speed,1
motor,times,1
cycle,motor,1
cycle,times,1
discontinuities,multigrid,1
flows,multigrid,1
multigrid,solution,1
discontinuities,mesh,1
flows,mesh,1
mesh,solution,1
discontinuities,flows,1
discontinuities,solution,1
flows,solution,1
complexity,mental,1
changes,mental,1
increasing,mental,1
mental,operator,1
changes,complexity,1
complexity,increasing,1
complexity,operator,1
changes,increasing,1
changes,operator,1
increasing,operator,1
diagnosis,fault,3
deficiencies,diagnosis,1
diagnosis,rule,1
diagnosis,specification,1
deficiencies,fault,1
fault,rule,1
fault,specification,1
deficiencies,rule,1
deficiencies,specification,1
rule,specification,1
metric,workload,1
deck,metric,1
evaluate,metric,1
assessment,metric,1
deck,workload,1
evaluate,workload,1
assessment,workload,1
deck,evaluate,1
assessment,deck,1
assessment,evaluate,1
heating,surface,2
recombination,surface,1
potentials,surface,1
reactions,surface,1
heating,recombination,1
heating,potentials,1
heating,reactions,1
potentials,recombination,1
reactions,recombination,1
potentials,reactions,1
heating,modelling,1
gas,heating,1
heating,method,2
energy,heating,1
gas,modelling,1
method,modelling,1
energy,modelling,1
gas,method,1
energy,method,1
converters,pyroelectric,1
lowest,pyroelectric,1
electrical,pyroelectric,2
generator,pyroelectric,1
converters,lowest,1
converters,electrical,1
converters,generator,1
electrical,lowest,1
generator,lowest,1
electrical,generator,1
common,pump,1
bbo,pump,1
opo,pump,1
bbo,common,1
common,opo,1
common,laser,1
bbo,opo,1
bbo,laser,1
aided,cae,1
cad,cae,2
cae,database,1
cae,expert,1
aided,cad,1
aided,database,1
aided,expert,1
cad,database,2
cad,expert,1
database,expert,2
mesh,schemes,1
flow,schemes,1
computational,schemes,1
estimates,schemes,1
flow,mesh,1
computational,mesh,1
estimates,mesh,1
computational,flow,1
estimates,flow,1
computational,estimates,1
190,db,1
db,generators,1
db,fluidic,1
190,noise,1
generators,noise,1
fluidic,noise,1
190,generators,1
190,fluidic,1
fluidic,generators,1
inventory,tag,1
tag,tracking,1
read,tag,1
tag,tags,2
inventory,tracking,1
inventory,read,1
read,tracking,1
tags,tracking,1
read,tags,1
narrowing,range,1
range,telerobotics,1
coherence,range,1
narrowing,telerobotics,1
laser,narrowing,1
coherence,narrowing,1
laser,telerobotics,1
coherence,telerobotics,1
cte,low,1
cte,material,1
cte,particulate,1
cte,reinforced,1
low,particulate,1
low,reinforced,1
material,particulate,1
material,reinforced,1
particulate,reinforced,1
lava,tims,1
instrument,tims,1
temperature,tims,1
scan,tims,1
instrument,lava,1
lava,temperature,1
lava,scan,1
instrument,temperature,1
instrument,scan,1
scan,temperature,1
field,portable,1
field,infrared,1
field,multispectral,1
infrared,portable,2
multispectral,portable,1
instrument,portable,1
instrument,multispectral,1
bands,characteristics,1
bands,spectrometer,1
bands,infrared,1
bands,spectral,1
characteristics,spectrometer,1
characteristics,infrared,1
characteristics,spectral,1
decision,pilots,1
concepts,decision,1
decision,mental,1
knowledge,pilots,1
concepts,pilots,1
mental,pilots,1
concepts,knowledge,1
knowledge,mental,1
concepts,mental,1
bus,dsi,1
dsi,optional,1
dsi,propulsion,1
dsi,functions,1
bus,optional,1
bus,propulsion,1
bus,functions,1
optional,propulsion,1
functions,optional,1
functions,propulsion,1
25mm,mcp,1
blank,mcp,1
instrument,mcp,1
25mm,plates,1
blank,plates,1
instrument,plates,1
25mm,blank,1
25mm,instrument,1
blank,instrument,1
inventory,items,1
inventory,located,1
inventory,situation,1
items,tags,1
items,located,1
items,situation,1
located,tags,1
situation,tags,1
located,situation,1
color,monochrome,1
color,filter,1
color,multicolor,2
filter,monochrome,1
monochrome,multicolor,1
flat,monochrome,1
filter,multicolor,1
filter,flat,1
flat,multicolor,2
ceramic,wettability,1
carbon,ceramic,1
ceramic,layer,1
ceramic,covalent,1
carbon,wettability,1
layer,wettability,1
covalent,wettability,1
carbon,covalent,2
covalent,layer,1
electrochromic,visor,3
electrochromic,gray,1
electrochromic,polymeric,1
electrochromic,suit,1
gray,visor,1
polymeric,visor,1
suit,visor,1
gray,polymeric,1
gray,suit,1
polymeric,suit,1
jc,tc,1
crystallographic,jc,1
jc,superconducting,1
filaments,tc,1
crystallographic,filaments,1
filaments,superconducting,1
crystallographic,tc,1
crystallographic,superconducting,1
bases,knowledge,1
knowledge,understandable,1
distributed,knowledge,2
applied,knowledge,1
bases,understandable,1
bases,distributed,1
applied,bases,1
distributed,understandable,1
applied,understandable,1
applied,distributed,1
human,speech,1
language,voice,1
human,voice,1
cockpit,language,1
cockpit,human,1
human,language,1
accuracy,predictive,1
predictive,substructure,1
numerical,predictive,1
methods,predictive,1
accuracy,substructure,1
accuracy,numerical,1
accuracy,methods,1
numerical,substructure,1
methods,substructure,1
methods,numerical,1
compounds,prepared,1
fluorination,prepared,1
prepared,stabilities,1
prepared,substituted,1
compounds,fluorination,1
compounds,stabilities,1
compounds,substituted,1
fluorination,stabilities,1
fluorination,substituted,1
stabilities,substituted,1
apd,doping,1
apd,prof,1
apd,ingaas,3
doping,prof,1
apds,doping,1
doping,ingaas,1
apds,prof,1
ingaas,prof,1
apds,ingaas,1
arrays,wafer,1
epitaxial,wafer,1
maps,wafer,1
wafer,yield,1
arrays,epitaxial,1
arrays,maps,1
arrays,yield,1
epitaxial,maps,1
epitaxial,yield,1
maps,yield,1
detector,micron,3
detector,region,1
detector,responsivity,1
detector,laser,1
micron,region,1
micron,responsivity,1
region,responsivity,1
laser,responsivity,1
parallel,routines,1
parallel,physicists,1
computers,routines,1
routines,software,1
physicists,routines,1
computers,physicists,1
physicists,software,1
lunar,magnetic,1
magnetic,separator,1
iron,magnetic,1
dry,magnetic,1
lunar,separator,1
iron,lunar,1
